mode: set
gowails/pkg/app/jobs/jobs.go:54.43,55.48 1 1
gowails/pkg/app/holmesgpt/client.go:49.18,53.3 1 1
gowails/pkg/app/holmesgpt/client.go:55.2,56.22 2 1
gowails/pkg/app/holmesgpt/client.go:56.22,58.3 1 1
gowails/pkg/app/holmesgpt/client.go:60.2,74.8 2 1
gowails/pkg/app/holmesgpt/client.go:78.86,89.16 4 1
gowails/pkg/app/holmesgpt/client.go:89.16,92.3 2 0
gowails/pkg/app/holmesgpt/client.go:93.2,94.18 2 1
gowails/pkg/app/holmesgpt/client.go:98.114,100.16 2 1
gowails/pkg/app/holmesgpt/client.go:100.16,103.3 2 0
gowails/pkg/app/holmesgpt/client.go:105.2,106.20 2 1
gowails/pkg/app/holmesgpt/client.go:106.20,109.3 2 1
gowails/pkg/app/holmesgpt/client.go:111.2,113.16 3 1
gowails/pkg/app/holmesgpt/client.go:113.16,115.3 1 0
gowails/pkg/app/holmesgpt/client.go:116.2,118.38 2 1
gowails/pkg/app/holmesgpt/client.go:118.38,122.3 3 1
gowails/pkg/app/holmesgpt/client.go:124.2,126.71 3 1
gowails/pkg/app/holmesgpt/client.go:126.71,129.3 2 0
gowails/pkg/app/holmesgpt/client.go:132.2,132.32 1 1
gowails/pkg/app/holmesgpt/client.go:132.32,134.3 1 1
gowails/pkg/app/holmesgpt/client.go:135.2,135.60 1 1
gowails/pkg/app/holmesgpt/client.go:135.60,137.3 1 0
gowails/pkg/app/holmesgpt/client.go:139.2,139.25 1 1
gowails/pkg/app/holmesgpt/client.go:143.70,147.32 4 1
gowails/pkg/app/holmesgpt/client.go:147.32,149.3 1 0
gowails/pkg/app/holmesgpt/client.go:151.2,158.16 4 1
gowails/pkg/app/holmesgpt/client.go:158.16,160.3 1 0
gowails/pkg/app/holmesgpt/client.go:162.2,170.6 4 1
gowails/pkg/app/holmesgpt/client.go:170.6,178.17 6 1
gowails/pkg/app/holmesgpt/client.go:178.17,184.4 3 1
gowails/pkg/app/holmesgpt/client.go:186.3,192.61 2 1
gowails/pkg/app/holmesgpt/client.go:192.61,196.53 4 0
gowails/pkg/app/holmesgpt/client.go:196.53,198.13 2 0
gowails/pkg/app/holmesgpt/client.go:200.4,200.65 1 0
gowails/pkg/app/holmesgpt/client.go:202.3,202.18 1 1
gowails/pkg/app/holmesgpt/client.go:207.117,219.16 4 0
gowails/pkg/app/holmesgpt/client.go:219.16,222.3 2 0
gowails/pkg/app/holmesgpt/client.go:223.2,226.16 3 0
gowails/pkg/app/holmesgpt/client.go:226.16,229.3 2 0
gowails/pkg/app/holmesgpt/client.go:231.2,233.20 3 0
gowails/pkg/app/holmesgpt/client.go:233.20,236.3 2 0
gowails/pkg/app/holmesgpt/client.go:238.2,238.17 1 0
gowails/pkg/app/holmesgpt/client.go:251.38,252.27 1 0
gowails/pkg/app/holmesgpt/client.go:252.27,254.3 1 0
gowails/pkg/app/holmesgpt/client.go:255.2,256.24 2 0
gowails/pkg/app/holmesgpt/client.go:256.24,258.3 1 0
gowails/pkg/app/holmesgpt/client.go:259.2,263.37 5 0
gowails/pkg/app/holmesgpt/client.go:263.37,268.3 1 0
gowails/pkg/app/holmesgpt/client.go:269.2,269.46 1 0
gowails/pkg/app/holmesgpt/client.go:272.50,274.16 2 0
gowails/pkg/app/holmesgpt/client.go:274.16,276.3 1 0
gowails/pkg/app/holmesgpt/client.go:277.2,277.34 1 0
gowails/pkg/app/holmesgpt/client.go:277.34,279.3 1 0
gowails/pkg/app/holmesgpt/client.go:280.2,280.39 1 0
gowails/pkg/app/holmesgpt/client.go:280.39,283.3 2 0
gowails/pkg/app/holmesgpt/client.go:284.2,284.38 1 0
gowails/pkg/app/holmesgpt/client.go:284.38,286.3 1 0
gowails/pkg/app/holmesgpt/client.go:287.2,287.12 1 0
gowails/pkg/app/holmesgpt/client.go:291.125,301.16 5 0
gowails/pkg/app/holmesgpt/client.go:301.16,303.3 1 0
gowails/pkg/app/holmesgpt/client.go:305.2,307.16 3 0
gowails/pkg/app/holmesgpt/client.go:307.16,310.3 2 0
gowails/pkg/app/holmesgpt/client.go:311.2,314.38 3 0
gowails/pkg/app/holmesgpt/client.go:314.38,318.3 3 0
gowails/pkg/app/holmesgpt/client.go:320.2,327.6 3 0
gowails/pkg/app/holmesgpt/client.go:327.6,328.23 1 0
gowails/pkg/app/holmesgpt/client.go:328.23,331.4 2 0
gowails/pkg/app/holmesgpt/client.go:332.3,333.17 2 0
gowails/pkg/app/holmesgpt/client.go:333.17,334.30 1 0
gowails/pkg/app/holmesgpt/client.go:334.30,337.5 2 0
gowails/pkg/app/holmesgpt/client.go:338.4,339.14 2 0
gowails/pkg/app/holmesgpt/client.go:341.3,341.48 1 0
gowails/pkg/app/holmesgpt/client.go:341.48,343.4 1 0
gowails/pkg/app/holmesgpt/client.go:347.34,348.46 1 1
gowails/pkg/app/holmesgpt/client.go:348.46,350.3 1 0
gowails/pkg/app/holmesgpt/client.go:351.2,352.29 2 1
gowails/pkg/app/holmesgpt/client.go:352.29,354.3 1 0
gowails/pkg/app/holmesgpt/client.go:355.2,355.14 1 1
gowails/pkg/app/holmesgpt/client.go:358.44,359.17 1 0
gowails/pkg/app/holmesgpt/client.go:359.17,361.3 1 0
gowails/pkg/app/holmesgpt/client.go:362.2,363.27 2 0
gowails/pkg/app/holmesgpt/client.go:363.27,365.3 1 0
gowails/pkg/app/holmesgpt/client.go:366.2,366.14 1 0
gowails/pkg/app/holmesgpt/client.go:369.36,370.31 1 1
gowails/pkg/app/holmesgpt/client.go:370.31,372.3 1 0
gowails/pkg/app/holmesgpt/client.go:373.2,373.47 1 1
gowails/pkg/app/holmesgpt/client.go:376.78,377.16 1 1
gowails/pkg/app/holmesgpt/client.go:377.16,379.3 1 0
gowails/pkg/app/holmesgpt/client.go:380.2,395.76 5 1
gowails/pkg/app/holmesgpt/client.go:398.65,399.16 1 1
gowails/pkg/app/holmesgpt/client.go:399.16,401.3 1 0
gowails/pkg/app/holmesgpt/client.go:402.2,405.52 1 1
gowails/pkg/app/holmesgpt/client.go:408.51,409.29 1 1
gowails/pkg/app/holmesgpt/client.go:409.29,411.3 1 1
gowails/pkg/app/holmesgpt/client.go:412.2,412.23 1 1
gowails/pkg/app/holmesgpt/client.go:412.23,414.3 1 1
gowails/pkg/app/holmesgpt/client.go:415.2,415.28 1 1
gowails/pkg/app/holmesgpt/client.go:419.47,421.16 2 1
gowails/pkg/app/holmesgpt/client.go:421.16,423.3 1 0
gowails/pkg/app/holmesgpt/client.go:425.2,426.16 2 1
gowails/pkg/app/holmesgpt/client.go:426.16,428.3 1 1
gowails/pkg/app/holmesgpt/client.go:429.2,431.38 2 1
gowails/pkg/app/holmesgpt/client.go:431.38,433.3 1 1
gowails/pkg/app/holmesgpt/client.go:435.2,435.12 1 1
gowails/pkg/app/holmesgpt/client.go:439.45,441.2 1 1
gowails/pkg/app/holmesgpt/config.go:6.39,14.2 1 1
gowails/pkg/app/holmesgpt/config.go:17.45,19.16 1 1
gowails/pkg/app/holmesgpt/config.go:19.16,21.3 1 1
gowails/pkg/app/holmesgpt/config.go:24.2,24.22 1 1
gowails/pkg/app/holmesgpt/config.go:24.22,26.3 1 1
gowails/pkg/app/holmesgpt/config.go:28.2,28.69 1 1
gowails/pkg/app/holmesgpt/config.go:28.69,30.3 1 1
gowails/pkg/app/holmesgpt/config.go:32.2,32.12 1 1
gowails/pkg/app/holmesgpt/config.go:36.58,38.25 2 1
gowails/pkg/app/holmesgpt/config.go:38.25,40.3 1 1
gowails/pkg/app/holmesgpt/config.go:41.2,41.15 1 1
gowails/pkg/app/holmesgpt/config.go:45.48,47.2 1 1
gowails/pkg/app/holmesgpt/logger.go:29.45,31.23 2 0
gowails/pkg/app/holmesgpt/logger.go:31.23,33.19 2 0
gowails/pkg/app/holmesgpt/logger.go:33.19,36.18 2 0
gowails/pkg/app/holmesgpt/logger.go:36.18,39.5 2 0
gowails/pkg/app/holmesgpt/logger.go:40.4,40.56 1 0
gowails/pkg/app/holmesgpt/logger.go:43.3,43.52 1 0
gowails/pkg/app/holmesgpt/logger.go:43.52,46.4 2 0
gowails/pkg/app/holmesgpt/logger.go:48.3,51.17 3 0
gowails/pkg/app/holmesgpt/logger.go:51.17,54.4 2 0
gowails/pkg/app/holmesgpt/logger.go:57.3,66.70 3 0
gowails/pkg/app/holmesgpt/logger.go:68.2,68.16 1 0
gowails/pkg/app/holmesgpt/logger.go:72.26,73.26 1 1
gowails/pkg/app/holmesgpt/logger.go:73.26,79.3 1 1
gowails/pkg/app/holmesgpt/logger.go:80.2,80.22 1 0
gowails/pkg/app/holmesgpt/logger.go:84.26,85.26 1 0
gowails/pkg/app/holmesgpt/logger.go:85.26,87.3 1 0
gowails/pkg/app/holmesgpt/logger.go:88.2,88.11 1 0
gowails/pkg/app/holmesgpt/logger.go:91.65,92.28 1 1
gowails/pkg/app/holmesgpt/logger.go:92.28,94.3 1 0
gowails/pkg/app/holmesgpt/logger.go:96.2,104.41 5 1
gowails/pkg/app/holmesgpt/logger.go:104.41,108.3 3 1
gowails/pkg/app/holmesgpt/logger.go:110.2,110.26 1 1
gowails/pkg/app/holmesgpt/logger.go:114.60,116.2 1 1
gowails/pkg/app/holmesgpt/logger.go:119.59,121.2 1 1
gowails/pkg/app/holmesgpt/logger.go:124.59,126.2 1 0
gowails/pkg/app/holmesgpt/logger.go:129.60,131.2 1 1
gowails/pkg/app/holmesgpt/logger.go:134.32,135.31 1 0
gowails/pkg/app/holmesgpt/logger.go:135.31,137.3 1 0
gowails/pkg/app/holmesgpt/logger.go:138.2,140.23 3 0
gowails/pkg/app/holmesgpt/logger.go:146.48,148.2 1 0
gowails/pkg/app/holmesgpt/logger.go:151.47,153.2 1 0
gowails/pkg/app/holmesgpt/logger.go:156.47,158.2 1 0
gowails/pkg/app/holmesgpt/logger.go:161.48,163.2 1 0
gowails/pkg/app/holmesgpt/values.go:14.61,16.67 2 0
gowails/pkg/app/holmesgpt/values.go:16.67,18.3 1 0
gowails/pkg/app/holmesgpt/values.go:19.2,19.20 1 0
gowails/pkg/app/holmesgpt/values.go:23.40,25.2 1 0
gowails/pkg/app/docker/registry/client.go:31.60,32.18 1 1
gowails/pkg/app/docker/registry/client.go:33.29,34.26 1 1
gowails/pkg/app/docker/registry/client.go:35.31,36.26 1 1
gowails/pkg/app/docker/registry/client.go:37.29,38.33 1 1
gowails/pkg/app/docker/registry/client.go:39.10,40.73 1 1
gowails/pkg/app/docker/registry/client.go:53.57,54.38 1 1
gowails/pkg/app/docker/registry/client.go:54.38,56.3 1 0
gowails/pkg/app/docker/registry/client.go:58.2,59.16 2 1
gowails/pkg/app/docker/registry/client.go:59.16,61.3 1 0
gowails/pkg/app/docker/registry/client.go:62.2,62.20 1 1
gowails/pkg/app/docker/registry/client.go:62.20,64.3 1 0
gowails/pkg/app/docker/registry/client.go:65.2,65.50 1 1
gowails/pkg/app/docker/registry/client.go:65.50,67.3 1 1
gowails/pkg/app/docker/registry/client.go:69.2,70.28 2 1
gowails/pkg/app/docker/registry/client.go:70.28,72.3 1 0
gowails/pkg/app/docker/registry/client.go:74.2,76.61 2 1
gowails/pkg/app/docker/registry/client.go:76.61,78.3 1 0
gowails/pkg/app/docker/registry/client.go:80.2,89.108 5 1
gowails/pkg/app/docker/registry/client.go:89.108,92.3 2 1
gowails/pkg/app/docker/registry/client.go:94.2,95.52 2 1
gowails/pkg/app/docker/registry/client.go:95.52,97.3 1 0
gowails/pkg/app/docker/registry/client.go:97.8,97.34 1 1
gowails/pkg/app/docker/registry/client.go:97.34,99.3 1 1
gowails/pkg/app/docker/registry/client.go:102.2,102.19 1 1
gowails/pkg/app/docker/registry/client.go:102.19,104.3 1 0
gowails/pkg/app/docker/registry/client.go:106.2,111.8 1 1
gowails/pkg/app/docker/registry/client.go:121.51,125.27 4 1
gowails/pkg/app/docker/registry/client.go:125.27,126.12 1 1
gowails/pkg/app/docker/registry/client.go:127.12,129.20 2 1
gowails/pkg/app/docker/registry/client.go:130.12,131.16 1 1
gowails/pkg/app/docker/registry/client.go:131.16,133.5 1 1
gowails/pkg/app/docker/registry/client.go:133.10,136.5 2 1
gowails/pkg/app/docker/registry/client.go:137.11,138.20 1 1
gowails/pkg/app/docker/registry/client.go:141.2,141.51 1 1
gowails/pkg/app/docker/registry/client.go:141.51,143.3 1 1
gowails/pkg/app/docker/registry/client.go:144.2,144.14 1 1
gowails/pkg/app/docker/registry/client.go:148.59,150.26 2 1
gowails/pkg/app/docker/registry/client.go:150.26,151.14 1 1
gowails/pkg/app/docker/registry/client.go:151.14,152.12 1 0
gowails/pkg/app/docker/registry/client.go:154.3,155.19 2 1
gowails/pkg/app/docker/registry/client.go:155.19,156.12 1 0
gowails/pkg/app/docker/registry/client.go:158.3,162.12 5 1
gowails/pkg/app/docker/registry/client.go:163.16,164.17 1 1
gowails/pkg/app/docker/registry/client.go:165.18,166.19 1 1
gowails/pkg/app/docker/registry/client.go:167.16,168.17 1 1
gowails/pkg/app/docker/registry/client.go:171.2,171.12 1 1
gowails/pkg/app/docker/registry/client.go:174.66,176.18 2 1
gowails/pkg/app/docker/registry/client.go:176.18,178.3 1 1
gowails/pkg/app/docker/registry/client.go:179.2,180.42 2 1
gowails/pkg/app/docker/registry/client.go:180.42,182.3 1 1
gowails/pkg/app/docker/registry/client.go:183.2,184.12 2 1
gowails/pkg/app/docker/registry/client.go:184.12,186.3 1 0
gowails/pkg/app/docker/registry/client.go:187.2,188.18 2 1
gowails/pkg/app/docker/registry/client.go:188.18,190.3 1 0
gowails/pkg/app/docker/registry/client.go:192.2,195.40 3 1
gowails/pkg/app/docker/registry/client.go:195.40,197.3 1 1
gowails/pkg/app/docker/registry/client.go:198.2,198.18 1 1
gowails/pkg/app/docker/registry/client.go:206.97,207.14 1 1
gowails/pkg/app/docker/registry/client.go:207.14,209.3 1 0
gowails/pkg/app/docker/registry/client.go:210.2,210.39 1 1
gowails/pkg/app/docker/registry/client.go:210.39,212.3 1 0
gowails/pkg/app/docker/registry/client.go:214.2,215.16 2 1
gowails/pkg/app/docker/registry/client.go:215.16,217.3 1 0
gowails/pkg/app/docker/registry/client.go:219.2,220.41 2 1
gowails/pkg/app/docker/registry/client.go:220.41,222.3 1 1
gowails/pkg/app/docker/registry/client.go:223.2,223.39 1 1
gowails/pkg/app/docker/registry/client.go:223.39,225.3 1 1
gowails/pkg/app/docker/registry/client.go:226.2,229.16 3 1
gowails/pkg/app/docker/registry/client.go:229.16,231.3 1 0
gowails/pkg/app/docker/registry/client.go:232.2,232.48 1 1
gowails/pkg/app/docker/registry/client.go:232.48,234.3 1 1
gowails/pkg/app/docker/registry/client.go:235.2,238.16 3 1
gowails/pkg/app/docker/registry/client.go:238.16,240.3 1 0
gowails/pkg/app/docker/registry/client.go:241.2,244.53 3 1
gowails/pkg/app/docker/registry/client.go:244.53,246.16 2 0
gowails/pkg/app/docker/registry/client.go:246.16,248.4 1 0
gowails/pkg/app/docker/registry/client.go:249.3,249.71 1 0
gowails/pkg/app/docker/registry/client.go:252.2,253.16 2 1
gowails/pkg/app/docker/registry/client.go:253.16,254.48 1 1
gowails/pkg/app/docker/registry/client.go:254.48,256.4 1 0
gowails/pkg/app/docker/registry/client.go:258.2,259.15 2 1
gowails/pkg/app/docker/registry/client.go:259.15,261.3 1 1
gowails/pkg/app/docker/registry/client.go:262.2,262.15 1 1
gowails/pkg/app/docker/registry/client.go:262.15,264.3 1 1
gowails/pkg/app/docker/registry/client.go:265.2,265.17 1 1
gowails/pkg/app/docker/registry/client.go:300.109,302.76 2 1
gowails/pkg/app/docker/registry/client.go:302.76,304.3 1 1
gowails/pkg/app/docker/registry/client.go:306.2,307.18 2 1
gowails/pkg/app/docker/registry/client.go:307.18,309.3 1 0
gowails/pkg/app/docker/registry/client.go:310.2,311.19 2 1
gowails/pkg/app/docker/registry/client.go:323.11,324.30 1 1
gowails/pkg/app/docker/registry/client.go:324.30,325.106 1 1
gowails/pkg/app/docker/registry/client.go:325.106,327.4 1 1
gowails/pkg/app/docker/registry/client.go:329.2,329.24 1 0
gowails/pkg/app/docker/registry/client.go:329.24,331.3 1 0
gowails/pkg/app/docker/registry/client.go:332.2,332.11 1 0
gowails/pkg/app/docker/registry/client.go:336.56,338.73 2 1
gowails/pkg/app/docker/registry/client.go:338.73,340.3 1 0
gowails/pkg/app/docker/registry/client.go:341.2,342.30 2 1
gowails/pkg/app/docker/registry/client.go:342.30,343.17 1 1
gowails/pkg/app/docker/registry/client.go:343.17,345.4 1 1
gowails/pkg/app/docker/registry/client.go:347.2,347.20 1 1
gowails/pkg/app/docker/registry/client.go:350.104,353.22 3 1
gowails/pkg/app/docker/registry/client.go:353.22,355.3 1 1
gowails/pkg/app/docker/registry/client.go:356.2,356.21 1 1
gowails/pkg/app/docker/registry/client.go:356.21,358.3 1 1
gowails/pkg/app/docker/registry/client.go:360.2,371.16 4 1
gowails/pkg/app/docker/registry/client.go:371.16,373.3 1 0
gowails/pkg/app/docker/registry/client.go:374.2,374.20 1 1
gowails/pkg/app/docker/registry/client.go:374.20,376.3 1 0
gowails/pkg/app/docker/registry/client.go:379.2,379.68 1 1
gowails/pkg/app/docker/registry/client.go:379.68,381.3 1 1
gowails/pkg/app/docker/registry/client.go:384.2,384.50 1 1
gowails/pkg/app/docker/registry/client.go:384.50,386.3 1 1
gowails/pkg/app/docker/registry/client.go:388.2,388.15 1 0
gowails/pkg/app/docker/registry/client.go:391.76,396.16 3 1
gowails/pkg/app/docker/registry/client.go:396.16,398.3 1 0
gowails/pkg/app/docker/registry/client.go:399.2,399.29 1 1
gowails/pkg/app/docker/registry/client.go:399.29,401.3 1 0
gowails/pkg/app/docker/registry/client.go:402.2,402.30 1 1
gowails/pkg/app/docker/registry/client.go:405.87,407.22 2 1
gowails/pkg/app/docker/registry/client.go:407.22,409.3 1 0
gowails/pkg/app/docker/registry/client.go:410.2,412.16 3 1
gowails/pkg/app/docker/registry/client.go:412.16,414.3 1 0
gowails/pkg/app/docker/registry/client.go:415.2,415.21 1 1
gowails/pkg/app/docker/registry/client.go:415.21,417.3 1 0
gowails/pkg/app/docker/registry/client.go:418.2,418.22 1 1
gowails/pkg/app/docker/registry/client.go:421.105,424.22 3 1
gowails/pkg/app/docker/registry/client.go:424.22,426.3 1 0
gowails/pkg/app/docker/registry/client.go:427.2,427.21 1 1
gowails/pkg/app/docker/registry/client.go:427.21,429.3 1 0
gowails/pkg/app/docker/registry/client.go:431.2,442.16 4 1
gowails/pkg/app/docker/registry/client.go:442.16,444.3 1 0
gowails/pkg/app/docker/registry/client.go:445.2,448.18 3 1
gowails/pkg/app/docker/registry/client.go:448.18,450.3 1 0
gowails/pkg/app/docker/registry/client.go:451.2,451.20 1 1
gowails/pkg/app/docker/registry/client.go:454.92,456.16 2 1
gowails/pkg/app/docker/registry/client.go:456.16,458.3 1 0
gowails/pkg/app/docker/registry/client.go:459.2,459.20 1 1
gowails/pkg/app/docker/registry/client.go:459.20,461.3 1 0
gowails/pkg/app/docker/registry/client.go:462.2,462.50 1 1
gowails/pkg/app/docker/registry/client.go:462.50,464.3 1 0
gowails/pkg/app/docker/registry/client.go:465.2,465.12 1 1
gowails/pkg/app/docker/registry/client.go:469.72,473.18 4 1
gowails/pkg/app/docker/registry/client.go:473.18,475.3 1 0
gowails/pkg/app/docker/registry/client.go:476.2,476.10 1 1
gowails/pkg/app/docker/registry/client.go:480.160,482.16 2 1
gowails/pkg/app/docker/registry/client.go:482.16,484.3 1 0
gowails/pkg/app/docker/registry/client.go:485.2,485.28 1 1
gowails/pkg/app/docker/registry/client.go:485.28,486.33 1 1
gowails/pkg/app/docker/registry/client.go:486.33,488.4 1 1
gowails/pkg/app/docker/registry/client.go:490.2,490.41 1 1
gowails/pkg/app/docker/registry/client.go:490.41,492.3 1 1
gowails/pkg/app/docker/registry/client.go:494.2,495.16 2 1
gowails/pkg/app/docker/registry/client.go:495.16,497.3 1 0
gowails/pkg/app/docker/registry/client.go:498.2,500.21 3 1
gowails/pkg/app/docker/registry/client.go:504.153,505.48 1 1
gowails/pkg/app/docker/registry/client.go:505.48,507.3 1 1
gowails/pkg/app/docker/registry/client.go:508.2,509.9 2 1
gowails/pkg/app/docker/registry/client.go:509.9,511.3 1 0
gowails/pkg/app/docker/registry/client.go:512.2,513.16 2 1
gowails/pkg/app/docker/registry/client.go:513.16,515.3 1 0
gowails/pkg/app/docker/registry/client.go:516.2,518.17 3 1
gowails/pkg/app/docker/registry/client.go:518.17,520.3 1 0
gowails/pkg/app/docker/registry/client.go:521.2,521.24 1 1
gowails/pkg/app/docker/registry/client.go:525.60,527.20 2 0
gowails/pkg/app/docker/registry/client.go:527.20,529.3 1 0
gowails/pkg/app/docker/registry/client.go:530.2,530.15 1 0
gowails/pkg/app/docker/registry/client.go:530.15,532.3 1 0
gowails/pkg/app/docker/registry/client.go:533.2,533.12 1 0
gowails/pkg/app/docker/registry/client.go:536.131,537.34 1 1
gowails/pkg/app/docker/registry/client.go:537.34,539.3 1 0
gowails/pkg/app/docker/registry/client.go:541.2,544.16 3 1
gowails/pkg/app/docker/registry/client.go:544.16,546.3 1 0
gowails/pkg/app/docker/registry/client.go:549.2,549.73 1 1
gowails/pkg/app/docker/registry/client.go:549.73,551.3 1 1
gowails/pkg/app/docker/registry/client.go:553.2,553.53 1 1
gowails/pkg/app/docker/registry/client.go:553.53,555.3 1 0
gowails/pkg/app/docker/registry/client.go:557.2,557.21 1 1
gowails/pkg/app/docker/registry/dockerhub.go:38.69,40.16 2 1
gowails/pkg/app/docker/registry/dockerhub.go:40.16,42.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:44.2,48.28 4 1
gowails/pkg/app/docker/registry/dockerhub.go:48.28,50.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:52.2,58.8 1 1
gowails/pkg/app/docker/registry/dockerhub.go:71.75,72.15 1 1
gowails/pkg/app/docker/registry/dockerhub.go:72.15,74.3 1 1
gowails/pkg/app/docker/registry/dockerhub.go:74.8,74.29 1 0
gowails/pkg/app/docker/registry/dockerhub.go:74.29,77.3 2 0
gowails/pkg/app/docker/registry/dockerhub.go:81.91,83.16 2 1
gowails/pkg/app/docker/registry/dockerhub.go:83.16,85.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:86.2,87.30 2 1
gowails/pkg/app/docker/registry/dockerhub.go:87.30,90.3 2 1
gowails/pkg/app/docker/registry/dockerhub.go:91.2,91.15 1 1
gowails/pkg/app/docker/registry/dockerhub.go:95.103,97.16 2 1
gowails/pkg/app/docker/registry/dockerhub.go:97.16,99.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:100.2,104.16 4 1
gowails/pkg/app/docker/registry/dockerhub.go:104.16,106.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:107.2,110.53 3 1
gowails/pkg/app/docker/registry/dockerhub.go:110.53,112.16 2 0
gowails/pkg/app/docker/registry/dockerhub.go:112.16,114.4 1 0
gowails/pkg/app/docker/registry/dockerhub.go:115.3,115.76 1 0
gowails/pkg/app/docker/registry/dockerhub.go:117.2,117.15 1 1
gowails/pkg/app/docker/registry/dockerhub.go:121.85,123.49 2 1
gowails/pkg/app/docker/registry/dockerhub.go:123.49,125.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:127.2,127.33 1 1
gowails/pkg/app/docker/registry/dockerhub.go:127.33,130.17 3 1
gowails/pkg/app/docker/registry/dockerhub.go:130.17,131.12 1 0
gowails/pkg/app/docker/registry/dockerhub.go:133.3,133.15 1 1
gowails/pkg/app/docker/registry/dockerhub.go:133.15,135.4 1 0
gowails/pkg/app/docker/registry/dockerhub.go:136.3,136.39 1 1
gowails/pkg/app/docker/registry/dockerhub.go:139.2,139.61 1 1
gowails/pkg/app/docker/registry/dockerhub.go:139.61,141.3 1 1
gowails/pkg/app/docker/registry/dockerhub.go:142.2,142.24 1 1
gowails/pkg/app/docker/registry/dockerhub.go:145.83,146.22 1 1
gowails/pkg/app/docker/registry/dockerhub.go:146.22,148.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:150.2,151.22 2 1
gowails/pkg/app/docker/registry/dockerhub.go:151.22,153.3 1 1
gowails/pkg/app/docker/registry/dockerhub.go:155.2,156.16 2 1
gowails/pkg/app/docker/registry/dockerhub.go:156.16,158.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:160.2,163.6 3 1
gowails/pkg/app/docker/registry/dockerhub.go:163.6,165.17 2 1
gowails/pkg/app/docker/registry/dockerhub.go:165.17,167.4 1 0
gowails/pkg/app/docker/registry/dockerhub.go:169.3,170.17 2 1
gowails/pkg/app/docker/registry/dockerhub.go:170.17,172.4 1 0
gowails/pkg/app/docker/registry/dockerhub.go:174.3,175.17 2 1
gowails/pkg/app/docker/registry/dockerhub.go:175.17,177.4 1 0
gowails/pkg/app/docker/registry/dockerhub.go:178.3,178.17 1 1
gowails/pkg/app/docker/registry/dockerhub.go:178.17,179.9 1 1
gowails/pkg/app/docker/registry/dockerhub.go:183.2,183.19 1 1
gowails/pkg/app/docker/registry/dockerhub.go:186.73,188.16 2 1
gowails/pkg/app/docker/registry/dockerhub.go:188.16,190.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:191.2,192.16 2 1
gowails/pkg/app/docker/registry/dockerhub.go:192.16,194.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:196.2,199.16 4 1
gowails/pkg/app/docker/registry/dockerhub.go:199.16,201.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:202.2,206.16 4 1
gowails/pkg/app/docker/registry/dockerhub.go:206.16,208.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:209.2,212.53 3 1
gowails/pkg/app/docker/registry/dockerhub.go:212.53,214.16 2 0
gowails/pkg/app/docker/registry/dockerhub.go:214.16,216.4 1 0
gowails/pkg/app/docker/registry/dockerhub.go:217.3,217.60 1 0
gowails/pkg/app/docker/registry/dockerhub.go:220.2,223.48 2 1
gowails/pkg/app/docker/registry/dockerhub.go:223.48,225.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:226.2,227.15 2 1
gowails/pkg/app/docker/registry/dockerhub.go:227.15,229.3 1 0
gowails/pkg/app/docker/registry/dockerhub.go:230.2,230.17 1 1
gowails/pkg/app/docker/registry/dockerhub.go:233.94,235.2 1 0
gowails/pkg/app/docker/registry/dockerhub.go:237.112,239.2 1 0
gowails/pkg/app/docker/registry/dockerhub_api.go:16.41,18.2 1 0
gowails/pkg/app/docker/registry/dockerhub_api.go:21.60,23.16 2 0
gowails/pkg/app/docker/registry/dockerhub_api.go:23.16,25.3 1 0
gowails/pkg/app/docker/registry/dockerhub_api.go:26.2,27.16 2 0
gowails/pkg/app/docker/registry/dockerhub_api.go:27.16,29.3 1 0
gowails/pkg/app/docker/registry/dockerhub_api.go:30.2,34.24 5 0
gowails/pkg/app/docker/registry/dockerhub_api.go:38.71,43.16 4 0
gowails/pkg/app/docker/registry/dockerhub_api.go:43.16,44.22 1 0
gowails/pkg/app/docker/registry/dockerhub_api.go:44.22,46.4 1 0
